time_s,x,y,z,yaw,pitch,roll
20250807_155501,-0.00035806087544187903,1.0724053382873535,0.9980874061584473,-0.13953852653503418,0.7973255515098572,-0.4343195855617523
20250807_155501,-0.00040623440872877836,1.0723763704299927,0.9980878829956055,-0.1433515101671219,0.7906649708747864,-0.440576434135437
20250807_155501,-0.00039411737816408277,1.0723867416381836,0.9980852007865906,-0.1326417475938797,0.8184594511985779,-0.44930940866470337
20250807_155501,-0.000291792384814471,1.0724345445632935,0.9980974197387695,-0.1427481770515442,0.8341636061668396,-0.4649816155433655
20250807_155501,-0.000301190884783864,1.072512149810791,0.9980875849723816,-0.13430362939834595,0.805101215839386,-0.42825955152511597
20250807_155501,-0.00033356051426380873,1.072404384613037,0.9980919361114502,-0.1417408436536789,0.8090435862541199,-0.41843894124031067
20250807_155501,-0.0003959216410294175,1.0724127292633057,0.9980870485305786,-0.1383698731660843,0.843561053276062,-0.4116436839103699
20250807_155501,-0.0003784368745982647,1.072379469871521,0.9980841279029846,-0.14388598501682281,0.81634122133255,-0.4103686213493347
20250807_155501,-0.00035528535954654217,1.072436809539795,0.9980980157852173,-0.1403426080942154,0.84352707862854,-0.4752104580402374
20250807_155501,-0.0003455327241681516,1.072387456893921,0.9980900287628174,-0.1394152045249939,0.8173454999923706,-0.4063963294029236
20250807_155501,-0.0003514816635288298,1.0724565982818604,0.9980908632278442,-0.14743080735206604,0.7934471368789673,-0.38736239075660706
20250807_155501,-0.00031115501769818366,1.0724366903305054,0.9981002807617188,-0.14810998737812042,0.8023078441619873,-0.3926509916782379
20250807_155501,-0.000309736467897892,1.0724239349365234,0.9981154799461365,-0.14171557128429413,0.7818978428840637,-0.39129674434661865
20250807_155501,-0.00034512285492382944,1.0723652839660645,0.9981012344360352,-0.13815733790397644,0.8017271757125854,-0.4081192910671234
20250807_155501,-0.00035130500327795744,1.0724595785140991,0.9980925917625427,-0.13447324931621552,0.8205500841140747,-0.4822844862937927
20250807_155501,-0.0003624887322075665,1.0724563598632812,0.9980886578559875,-0.1497780829668045,0.8366537094116211,-0.4671919643878937
20250807_155501,-0.0003769763861782849,1.072365641593933,0.9981010556221008,-0.1436680406332016,0.7726508378982544,-0.4340595602989197
20250807_155501,-0.0003676799824461341,1.0723459720611572,0.998110294342041,-0.145442932844162,0.7897794842720032,-0.40250149369239807
20250807_155501,-0.00031232787296175957,1.072455883026123,0.9980905652046204,-0.13839659094810486,0.8339284062385559,-0.43533027172088623
20250807_155502,-0.0002554065431468189,1.072483777999878,0.9980881810188293,-0.13550837337970734,0.809969425201416,-0.4165692627429962
20250807_155502,-0.00030138425063341856,1.0724443197250366,0.9980960488319397,-0.1402188390493393,0.8445259928703308,-0.4163338243961334
20250807_155502,-0.00037694594357162714,1.0724016427993774,0.9981014728546143,-0.13312339782714844,0.8070031404495239,-0.40224289894104004
20250807_155502,-0.00041128351585939527,1.0723332166671753,0.9980994462966919,-0.138029545545578,0.8336632251739502,-0.3865903913974762
20250807_155502,-0.00039112201193347573,1.0723682641983032,0.9980912804603577,-0.1492454707622528,0.7955318689346313,-0.41222262382507324
20250807_155502,-0.0003172028227709234,1.07244873046875,0.9980993270874023,-0.1450503021478653,0.8241310119628906,-0.42427343130111694
20250807_155502,-0.0002900977269746363,1.0724730491638184,0.9980993270874023,-0.13368694484233856,0.8109609484672546,-0.41866785287857056
20250807_155502,-0.0003074609558098018,1.072474718093872,0.9980892539024353,-0.1435803472995758,0.8150959014892578,-0.427266925573349
20250807_155502,-0.00032377481693401933,1.0724307298660278,0.9980818033218384,-0.14887584745883942,0.8137606978416443,-0.42134594917297363
20250807_155502,-0.00034235219936817884,1.0724176168441772,0.9981023669242859,-0.14251461625099182,0.8221359848976135,-0.42626166343688965
20250807_155502,-0.00039932376239448786,1.07230544090271,0.9981209635734558,-0.1333937644958496,0.8529109954833984,-0.38878828287124634
20250807_155502,-0.0003864435129798949,1.0723612308502197,0.998109757900238,-0.13384483754634857,0.8313756585121155,-0.41127946972846985
20250807_155502,-0.000284728710539639,1.0724543333053589,0.9980894923210144,-0.1509319394826889,0.7928807735443115,-0.41167357563972473
20250807_155502,-0.0002716176677495241,1.0725988149642944,0.9980908632278442,-0.1360793262720108,0.8412870168685913,-0.44687601923942566
20250807_155502,-0.00029548531165346503,1.0724444389343262,0.998091995716095,-0.14601266384124756,0.798334538936615,-0.4200255274772644
20250807_155502,-0.00035514176124706864,1.0723707675933838,0.9981005191802979,-0.14388081431388855,0.7985232472419739,-0.4188496470451355
20250807_155502,-0.00041091255843639374,1.0723254680633545,0.9981029033660889,-0.14185847342014313,0.8508899211883545,-0.36944982409477234
20250807_155502,-0.0004055110039189458,1.0723309516906738,0.9981147646903992,-0.13390441238880157,0.8222477436065674,-0.3931635618209839
20250807_155502,-0.00036734185414388776,1.0723909139633179,0.9981057643890381,-0.13918350636959076,0.8150953650474548,-0.412472128868103
20250807_155502,-0.00030703836819157004,1.0725041627883911,0.9980865716934204,-0.150056853890419,0.8188235759735107,-0.44954758882522583
20250807_155502,-0.0002771982690319419,1.0725634098052979,0.9980824589729309,-0.12710899114608765,0.8335046172142029,-0.4547908306121826
20250807_155502,-0.00031029005185700953,1.0723910331726074,0.9980981945991516,-0.14335297048091888,0.8173692226409912,-0.3997595012187958
20250807_155502,-0.0003741527034435421,1.072366714477539,0.9981201887130737,-0.14052455127239227,0.7858524322509766,-0.37908151745796204
